id,start_time,end_time,title,tags,people,venues,description
1601,"Sat, 11 Apr 2009 04:00:00 -0400","Sat, 11 Apr 2009 05:00:00 -0400",Extended Tranformers + TPP Launch set-up,Bookmark,"",Montana B,""
1602,"Sat, 11 Apr 2009 03:00:00 -0400","Sat, 11 Apr 2009 06:00:00 -0400",Gaming with Kids,"Children, Gaming","",Acacia,"What boardgames work well with kids? What are your experiences? Where do you GET all these games?

Many modern games are suitable for family play. Some companies (such as HABA) produce innovative games for children of all ages. This workshop is an open discussion about gaming with children as young as three, and will provide children (and grownups!) with an opportunity to explore and play some of these games. I'll also talk about finding copies of games that are not readily available in Australian toy stores."
1603,"Sat, 11 Apr 2009 10:30:00 -0400","Sat, 11 Apr 2009 11:30:00 -0400",Geek Sing-along,General,"Desiree Heald, Jasmin Nguyen","Montana A, Montana B","Warm up those vocal cords for rousing choruses of geek songs from TV and film from (potentially, but certainly not limited to)Buffy,  Dr Horrible, The Goodies, Monty Python and more..."
1604,"Sat, 11 Apr 2009 00:00:00 -0400","Sat, 11 Apr 2009 01:00:00 -0400",How does technology create society?,"Format: Panel, Guests, Science, Science fiction","Stephanie Bateman-Graham, Richard Morgan, PRK",Cocktail Lounge,"Good science fiction is not just about gadgets and technology, but how technology changes people and society. Technology has a life-cycle from emerging to established, and show-don't-tell writing can reveal how far along a technology has come. How has society has been altered? Who has it? Who can afford it? How has the technology affected crime, romance, travel, death, families, religion, and sport?"
1605,"Sat, 11 Apr 2009 07:30:00 -0400","Sat, 11 Apr 2009 08:30:00 -0400",How to write and/or beta fanfiction,Writing,"Jess Bridges, Fern Clarke, Elaine Kemp",Oshaneshii,"Learn the tricks of the fanfiction trade: how to hook your readers into your story, and how to critique with tact."
1606,"Sat, 11 Apr 2009 03:00:00 -0400","Sat, 11 Apr 2009 04:00:00 -0400",I'd like that on a mug,"Art, Equipment: AV, Format: Discussion, Format: Workshop","Leece, Rob Masters",Cocktail Lounge,A step through practical demonstration workshop of how to get your image onto a bunch of items - I'd like to show how easy it is for people who already have their image. I'm sure I only scratch the surface with my online shops and the fun I have with the weekly shirt competition. I'd like to give a taste as to how it's done.
1607,"Fri, 10 Apr 2009 23:00:00 -0400","Sat, 11 Apr 2009 00:00:00 -0400",Kiddy Combat,"Children, Format: Workshop, Martial Arts","Kaneda Cruz, Paul Kidd",Montana B,"Child-friendly martial arts workshop run by Kaneda - ages 4 and up welcome (child must be able to stand up)

Participate at your own risk!"
1608,"Fri, 10 Apr 2009 22:00:00 -0400","Fri, 10 Apr 2009 23:00:00 -0400",Making the grade,Books & Literature,"Theresa Anns, Alisa Krasnostein, Bevan McGuinness, Cat Sparks",Cocktail Lounge,"The Ultimate Guide to Modern Writers of Science Fiction and Fantasy is a comprehensive list of 2000 writers working in the field today. Just how tough is it to make the grade in today's spec fic marketplace? Is it all about talent, luck, who you know, geographic advantage or plain old psychotic persistence? Discuss.

http://www.darkroastedblend.com/2009/02/ultimate-guide-to-modern-writers-of.html"
1609,"Sat, 11 Apr 2009 02:00:00 -0400","Sat, 11 Apr 2009 05:00:00 -0400",Market Day,"","",Montana A,Sell Things! Buy Things!
1610,"Fri, 10 Apr 2009 21:00:00 -0400","Fri, 10 Apr 2009 22:00:00 -0400",Market Day Setup,Bookmark,"",Montana A,""
1611,"Sat, 11 Apr 2009 05:00:00 -0400","Sat, 11 Apr 2009 06:00:00 -0400",Market Day Takedown,Bookmark,"",Montana A,""
1612,"Sat, 11 Apr 2009 07:30:00 -0400","Sat, 11 Apr 2009 10:30:00 -0400",Masquerade,Equipment: AV,Linda Deegan,"Montana A, Montana B","With a theme of Other Worlds, we are looking forward to seeing the costumes that arise from the mists of the minds. Dust off that old Star Trek uniform, grab that long multi-coloured scarf from the broom cupboard, polish up that battle armour, or start working on your Other Worlds costume. Thrill, dazzle or horrify with the mystery, the magic and the fear of the unknown, that which exists beyond the earthly realms, that which is from the 'Other Worlds'.

Participate at your own risk!"
1613,"Sat, 11 Apr 2009 07:30:00 -0400","Sat, 11 Apr 2009 09:30:00 -0400",Masquerade Judging: 8pm - 9pm,"","Trudi Canavan, Richard Morgan, Emily Smith",Other,"Our judges will be evaluating the Masquerade costumes in the Montana Foyer area between 8pm and 9pm. 

Please ensure you make yourself known to them if you wish to participate."
1614,"Sat, 11 Apr 2009 07:30:00 -0400","Sat, 11 Apr 2009 12:30:00 -0400",Monster Games,Gaming,Greg Tannahill,Acacia,"Conquer or connive your way to the Imperial throne in Twilight Imperium, match (or lose) your wits against eldrich abominations in Arkham Horror or lead your legions to victory in Conquest of the Empire.

Some games just won't fit neatly into a short space of time. These are grand, sprawling affairs with lots of detail that will take 3-4 (or more!) hours to play. Just getting everyone together for a game can be a challenge in itself.... but that's what cons are for!

To facilitate the larger games, players will be able to sign up to play a game each evening (from about 8PM). Games will have a host who will teach new players the rules and, to ensure they start on time, reserve players who can fill a slot if a player cannot fulfill their commitments."
1615,"Sat, 11 Apr 2009 03:00:00 -0400","Sat, 11 Apr 2009 04:00:00 -0400",More Than Meets the Eye - The Golden Age of the Transformers,"Comics, Format: Panel, Media, TV","Marcus Good, Jon Hayward, Shane McCarthy",Montana B,"With a second big budget feature film coming to cinemas this year, a
hit animated series on television, critically acclaimed new comic
books being released from IDW and a seemingly constant string of toys
hitting department store shelves, 2009 seems to be a new ""golden age""
for the Transformers. Current Transformers comic writer Shane McCarthy
(Transformers: All Hail Megatron, Batman) joins a panel of
Transformers fans and afficionados to cast a critical eye over this
highly successful entertainment franchise. What works? What doesn't?
What might the future hold for the Transformers, and what is the core
of their appeal? A special look at the world's most successful
toy-based science fiction franchise.

NB: Expected to run for 1.5 hours."
1616,"Sat, 11 Apr 2009 05:00:00 -0400","Sat, 11 Apr 2009 06:00:00 -0400",New Ceres Nights - Twelfth Planet Press launch,Books & Literature,Alisa Krasnostein,Montana B,""
1617,"Fri, 10 Apr 2009 22:00:00 -0400","Sat, 11 Apr 2009 00:00:00 -0400",Print and Play,Gaming,"",Acacia,"Green AND greed is the motto as you make your own copy of the enjoyable (and free!) Space Junk.

The popularity of modern games has lead some designers to release them as free do-it-yourself editions, so-called 'Print-And-Play' games. Often the components are best described as 'functional'. If the game is good enough, other gamers might decide to improve the components. If the game is good enough, it might be picked up by a publisher for commercial release (as will happen with the game we will make: Space Junk).

This workshop will be run for 5 people, and take about two hours. In that time you will learn about 'PnP' games, where to find them and then go ahead and make your own copy of Space Junk.

Materials and tools will be provided. Sharp knives are involved, so this workshop is not suitable for children."
1618,"Fri, 10 Apr 2009 22:00:00 -0400","Fri, 10 Apr 2009 23:00:00 -0400",Quidditch,General,Fern Clarke,Montana B,"Live action Quidditch! Run! Jump! Throw things!

Participate at your own risk!"
1619,"Fri, 10 Apr 2009 23:00:00 -0400","Sat, 11 Apr 2009 00:00:00 -0400","Ready, Steady, Genesplice!: Build a better Unicorn","Art, Equipment: AV, Format: Workshop, Icebreaker","Leece, Rob Masters, Andy Phillips, Colin Sharpe, Pamela Smith",Cocktail Lounge,"It's The Future and you're in the brainstorming session for the latest pet craze! Does the market want a cat with wings? A dragon? A pocket unicorn? Easy! Three artists take audience suggestions and turn them into visual reality in their own very different styles. But there's a twist - some of the artists have animal ethical and wildlife watchdogs observing and advising, so a leopard may well have to be replaced with a leopard slug! Vote for your favourite! Building a better unicorn was a great success at Genghiscon, and this year at Swancon with multiple artists and a game show format it looks to be even more fun!"
1620,"Sat, 11 Apr 2009 09:30:00 -0400","Sat, 11 Apr 2009 10:30:00 -0400",So why the hell do you want to be a writer anyway?,"Books & Literature, Format: Panel, Guests","Theresa Anns, Trudi Canavan, Stephen Dedman, Bevan McGuinness, Cat Sparks",Oshaneshii,"Three per cent of writers ever manage to make a living out of it. 3 out of 5000 unsolicited manuscripts submitted to publishers make it across the line. However, Clarions, universities and community colleges are churning out more wannabe writers than ever, despite troubled times in the publishing industry and the collapse of traditional venues for short stories. Isn't there something better you could be doing with your time? Discuss."
1621,"Sat, 11 Apr 2009 07:30:00 -0400","Sat, 11 Apr 2009 08:30:00 -0400",Spy Spoofs,"Equipment: AV, Format: Panel, Media",Damian Magee,Cocktail Lounge,More sci-fi than spies
1622,"Sat, 11 Apr 2009 11:30:00 -0400","Sat, 11 Apr 2009 12:30:00 -0400",Swancon Idol,General,"Desiree Heald, Jasmin Nguyen","Montana A, Montana B","Singstar karaoke competition!

A sign-up sheet will be on/near the main desk during Friday and Saturday. 

There will be free-range karaoke after the competition."
1623,"Sat, 11 Apr 2009 08:30:00 -0400","Sat, 11 Apr 2009 09:30:00 -0400",The Collapse of Civilisation,"Format: Discussion, Science, Technology","David Cake, Margaret Watts",Oshaneshii,"A discussion about the possible economic collapse of the USA and other major Western economies, and what it might be like to live in a society where the institutions we have relied on all our lives suddenly disappear. How to survive when everything breaks down. With reference to the work of Dmitri Orlov and comparisons to what it was like to live through the economic collapse of Russia.

Are we heading towards an SF dystopia?"
1624,"Sat, 11 Apr 2009 02:00:00 -0400","Sat, 11 Apr 2009 03:00:00 -0400",The Future of the Future,"Format: Panel, Guests, Science fiction","Theresa Anns, Richard Morgan, PRK",Montana B,"Science fiction used to be easy. In the 21st century, surrounded by computers, with satellites massed in orbit around the Earth, medical advances leaping forward, robotic probes on Mars, and technological breakthroughs being announced every week, what is the point of science fiction any more?

Is there a need for fiction about the future if we're already living there? What directions will science fiction head in in the coming decade? What is the future of looking into the future?"
1625,"Sat, 11 Apr 2009 05:00:00 -0400","Sat, 11 Apr 2009 06:00:00 -0400",The Year - 1969,"Equipment: AV, History, Science","Theresa Anns, Damian Magee",Cocktail Lounge,"Come join the panelist as we look down memory lane through various clips of 40 years of landing on the moon, films, TV, the events and music that shaped the year of 1969."
1626,"Sat, 11 Apr 2009 09:30:00 -0400","Sat, 11 Apr 2009 10:30:00 -0400",Trailer Park Anime version,"Anime, Equipment: AV, Media","Andy Hahn, Jon Hayward, John Samuel, Matt Sharpe",Cocktail Lounge,"Come along to watch the latest trailers for 2009's biggest anime productions, as well as some more obscure releases coming in under the radar.

Adult themes."
1627,"Sat, 11 Apr 2009 08:30:00 -0400","Sat, 11 Apr 2009 09:30:00 -0400",Vidding 'how to'. Workshop/Presentation,"Equipment: AV, General","Cathy Cupitt, Jenny Owen",Cocktail Lounge,Tips and techniques for everyone from beginners to advanced vidders.
1628,"Sat, 11 Apr 2009 02:00:00 -0400","Sat, 11 Apr 2009 03:00:00 -0400",Women characters in comics,"Books & Literature, Comics, Women","Nancy Lorenz, Emily Smith",Cocktail Lounge,"Historically, comic books and graphic novels published in the English-speaking world have been overwhelmingly directed at a male readership. In North America the superhero genre has spent decades with an effective stranglehold over the medium, with only the recent explosion of imported manga titles showing any difference. Recent attempts by publishers such as DC Comics to attract a female audience have failed to secure an audience.

What does the future hold for comics aimed at a female audience? Is it possible for them to succeed? What's being published now that women are reading? What's preventing a female audience from embracing the comic book medium as enthusiastically as a male one? From manga to superheroes to ""women in refrigerators"" - a look at audience, gender and content in comic books and graphic novels."
1629,"Fri, 10 Apr 2009 23:00:00 -0400","Sat, 11 Apr 2009 00:00:00 -0400",Zombie Apocalypse Survival in the Fan Lounge,"Geek stuff, Icebreaker, Science","Alistair McKie, John Parker",Other,"Create a kit out of everyday items and workshop defending the hotel.

Participate at your own risk!

Location: Fan Lounge"
1630,"Sat, 11 Apr 2009 21:00:00 -0400","Sat, 11 Apr 2009 22:00:00 -0400",10 Games,General,"Paul Kidd, Leece, Rob Masters, John Robertson, Greg Tannahill",Montana B,Ten people speaking for four minutes on their favourite games
1631,"Sun, 12 Apr 2009 00:00:00 -0400","Sun, 12 Apr 2009 01:00:00 -0400",2008 in Books,"Fantasy, Science fiction, Speculative fiction, Writing",Alisa Krasnostein,Oshaneshii,"With so many publications folding, is there a point to writing short fiction any more? Is it a form for up and coming writers to hone their skills? Did the Internet kill short fiction or might it prove its saviour? Take a look back at the past year of SF/fantasy/horror/spec-fic and discuss the possible future in fiction."
1632,"Sat, 11 Apr 2009 22:00:00 -0400","Sat, 11 Apr 2009 23:00:00 -0400",Anime Character Archetypes and Tropes,"Anime, Equipment: AV, Format: Discussion, TV","Andy Hahn, Jon Hayward, Vanessa Huang",Montana A,It's been commented on that many Anime characters fall into one or more archetypes. This panel will explore what those archetypes are and how they differ from those used in 'Western' story telling. We'll discuss examples of some of the more common archetypes and why those archetypes are so prevalent in Anime. Come along and suggest how you would classify your favourite Anime characters!
1633,"Sat, 11 Apr 2009 23:00:00 -0400","Sun, 12 Apr 2009 00:00:00 -0400",Anthropormorphic Fantasy,"Books & Literature, Fantasy","Anna Hepworth, Paul Kidd",Oshaneshii,Stories about small furry animals
1634,"Sun, 12 Apr 2009 07:30:00 -0400","Sun, 12 Apr 2009 08:30:00 -0400",Awards Ceremony,General,"Theresa Anns, Doug Burbridge, Chris Creagh, Linda Deegan, Margaret Dunlop, Tom Eitelhuber, Jaunita Landesse, John Robertson, Davina Watson","Montana A, Montana B",Come and celebrate the winners of the Western Australian Achievement Awards (also known as the 'Tin Ducks') presented by WASFF.
1635,"Sun, 12 Apr 2009 07:30:00 -0400","Sun, 12 Apr 2009 08:30:00 -0400",Battlestar Galactica,"Format: Panel, TV","Stephen Griffiths, PRK",Oshaneshii,"Battlestar Galactica's final episodes screened in Australia on March 21st. How well did it end? How did everything tie together? Was it a satisfactory ending, or should it have gone differently? What key moments defined each season, both for the characters and the audience's perception of them?

Note - this panel will contain spoilers up to and including the end of Season 4."
1636,"Sun, 12 Apr 2009 04:00:00 -0400","Sun, 12 Apr 2009 05:00:00 -0400",Book Signings II,"Books & Literature, General, Guests","Jenny Blackford, Trudi Canavan, Stephen Dedman, Russell B Farr, Paul Kidd, Dave Luckett, Juliet Marillier, Bevan McGuinness, Lara Morgan, Richard Morgan, Cat Sparks",Oshaneshii,"Book signings by our guests and other authors. This signing session will include:

Richard Morgan

Trudi Canavan

Lara Morgan (no relation to Richard as far as we know!)

Bevan McGuinness

Paul Kidd

Russell B Farr

Dave Luckett (aka L S Lawrence)

Jenny Blackford

Cat Sparks

Juliett Marillier

Stephen Dedman"
1637,"Sun, 12 Apr 2009 04:00:00 -0400","Sun, 12 Apr 2009 05:00:00 -0400",Changing the Heroes,"Fantasy, TV","Adam Bodestyne, Tom Eitelhuber, Onelia Ward",Cocktail Lounge,"Across their personal storyarcs, many of the characters in Heroes have undergone major shifts in their direction, experiencing significant changes in focus, personality, goals and morality which impact both the character in question and the show as a whole. Are these transitions plausible and elegant, and what do we, the viewers, think of the methods the writers are using to enact them?"
1638,"Sun, 12 Apr 2009 03:00:00 -0400","Sun, 12 Apr 2009 05:00:00 -0400",Cosplay Photo session in the Hotel Lobby,Costuming,Elaine Kemp,Other,"Swancon are providing a tableau stage, lighting and a photographer with a digital SLR camera. Sign up at reception desk for the chance to pose in costume and have your photo taken for free. All participants will have their photographs emailed to them after the convention. Individuals and groups welcome.

Elaine's photographs have been professionally published by Out in Perth newspaper, and her photos are displayed in the art show.

Participate at you own risk!

Location: Hotel Lobby"
1639,"Sun, 12 Apr 2009 09:30:00 -0400","Sun, 12 Apr 2009 10:30:00 -0400",Fine Fellows of (Spec) Fiction,"Equipment: AV, General","Desiree Heald, Erika Lacey",Cocktail Lounge,"Join our panelists as they discuss the good (and not so good) qualities of selected male characters from genre fiction and films. Then decide their fates in 'Shag, Marry or Cliff'."
1640,"Sun, 12 Apr 2009 10:30:00 -0400","Sun, 12 Apr 2009 11:30:00 -0400",Furry Movies and TV That Won't Freak You Out (Much),"Equipment: AV, General","Desiree Heald, Drhoz Heald",Cocktail Lounge,"Most people go straight to the lunatic fringe when they think of anthropormophic animal or 'Furry' films or television programs, missing out on the wealth of good stories that come under the Furry banner. Join husband and wife team, Desiree and Drhoz, as they discuss what's out there to see.

Adult themes."
1641,"Sun, 12 Apr 2009 00:00:00 -0400","Sun, 12 Apr 2009 01:00:00 -0400",Guest of Honour Speech - Trudi Canavan,"Books & Literature, Fantasy, Guests",Trudi Canavan,"Montana A, Montana B","Join Trudi Canavan, National Guest of Honour, as she talks about her books and writing."
1642,"Sun, 12 Apr 2009 08:30:00 -0400","Sun, 12 Apr 2009 09:30:00 -0400",Hayao Miyazaki,"Anime, Media","Shasta Calvo, Andy Hahn, Colin Sharpe","Montana A, Montana B","Come and listen to the experts discuss renowned director and screen writer Hayao Miyazaki, (Howl's Moving Castle, Spirited Away) and stay for a screening of one of his works."
1643,"Sun, 12 Apr 2009 09:30:00 -0400","Sun, 12 Apr 2009 11:30:00 -0400",Hayao Miyazaki Screening - Howl's Moving Castle,"Anime, Equipment: AV",Shasta Calvo,"Montana A, Montana B","Following the discussion on Hayao Miyazaki, we will be screening Howlâ€™s Moving Castle, with key commentary."
1644,"Sat, 11 Apr 2009 22:00:00 -0400","Sat, 11 Apr 2009 23:00:00 -0400","Holy Respectability, Batman!","Comics, Format: Panel, Media","Travis Johnson, Michael Lee",Montana B,"With The Dark Knight getting heavy Oscar buzz and the release of Zack Snyder's adaptation of Watchmen, it's time to take a look at comic book film adaptations: the past, the future, and the current state of play. From the murky depths of Howard the Duck and Swamp Thing to the critically praised Sin City and The Dark Knight, we wrestle the whole shebang into some kind of order and take a few educated guesses at where current trends may take us in the future."
1645,"Sun, 12 Apr 2009 02:00:00 -0400","Sun, 12 Apr 2009 06:00:00 -0400",Invitation to Game,Gaming,Greg Tannahill,Acacia,"Come and save the world from deadly diseases in Pandemic, compete to create the most elaborate sushi recipes in Wasabi or race across space in a rickety starship in Galaxy Trucker....

Modern boardgames (also called Euro- , Designer- or German-games) share a number of characteristics which distinguish them from better known games (the Risk and Monopoly of our youth perhaps). They tend to be playable in a relatively short period of time (usually 60-90 minutes),  have relatively simple rules, be well balanced (it is rare for a player to be out of contention halfway through a game) and generally avoid direct conflict between players. High production values are common â€“ these games often look beautiful.

Sessions will run from 11am to 6pm on Friday and Sunday, at scheduled times, starting with a brief discussion of modern games and their mechanics. Knowledgeable and enthusiastic game guides will teach groups how to play a variety of games. Each different game you play during the day will give you an entry in the draw for a daily boardgame prize.

A wide selection of games will be available, and players will be able to 'book in' to play a game at a particular time."
1646,"Sat, 11 Apr 2009 21:00:00 -0400","Sat, 11 Apr 2009 22:00:00 -0400",Left Behind the Bush,"","Nick Evans, Stephen Griffiths, Kate Williams",Oshaneshii,"Join our incredulous panelists as they wade through sparkly abstinence-only education (Twilight), exclaim  eschatology gone Right (Left Behind), the War on <strike>Terror</strike> Terrible Writing (Marvel's Civil War/Heroes) and the oddly prescient (Iron Man/The Dark Knight)"
1647,"Sun, 12 Apr 2009 04:00:00 -0400","Sun, 12 Apr 2009 05:00:00 -0400",Molecular Gastronomy in the Fan Lounge,Science,"Leece, Rob Masters",Other,"Part demonstration, part practical workshop, this looks at how chemistry, physics and psychology can be combined to revisit the hows and whys of cooking, as well as how a knowledge of the underlying science can help create amazing new dishes.

Participate at your own risk!

Location: Fan Lounge"
1648,"Sun, 12 Apr 2009 07:30:00 -0400","Sun, 12 Apr 2009 12:30:00 -0400",Monster Games,Gaming,Greg Tannahill,Acacia,"Conquer or connive your way to the Imperial throne in Twilight Imperium, match (or lose) your wits against eldrich abominations in Arkham Horror or lead your legions to victory in Conquest of the Empire.

Some games just won't fit neatly into a short space of time. These are grand, sprawling affairs with lots of detail that will take 3-4 (or more!) hours to play. Just getting everyone together for a game can be a challenge in itself.... but that's what cons are for!

To facilitate the larger games, players will be able to sign up to play a game each evening (from about 8PM). Games will have a host who will teach new players the rules and, to ensure they start on time, reserve players who can fill a slot if a player cannot fulfill their commitments."
1649,"Sun, 12 Apr 2009 08:30:00 -0400","Sun, 12 Apr 2009 09:30:00 -0400",Non-violent videogames,"Children, Gaming","Jon Hayward, John Parker",Oshaneshii,"A discussion of video games, violence and their impact on children. Come hear about games, how they've developed over the years and learn about what to play that doesn't involve splatter-art."
1650,"Sat, 11 Apr 2009 22:00:00 -0400","Sat, 11 Apr 2009 23:00:00 -0400",Norma K Hemming Award,"Format: Panel, General, Gynaecon","Emma Hawkes, David Medlen, Sarah Xu",Oshaneshii,"This panel will discuss the forthcoming Norma K. Hemming Award to mark excellence in the exploration of race, gender, class and sexuality in Australian science fiction, fantasy  or art work. The aim is to have it launched big  time at Aussiecon 4 on 2-6 Sep 10."
1651,"Sun, 12 Apr 2009 11:30:00 -0400","Sun, 12 Apr 2009 12:30:00 -0400","Paranormal romances: Vampires, Werewolves and Warlocks, Oh my","Books & Literature, Fantasy","Liz Grzyb, Sarah Parker, Kate Williams",Oshaneshii,"This genre has taken off in the last few years and swamped the romance section. From Anita Blake and her unnatural lovers, to Betsey, the high-maintenance monarch of the undead. How have representations of heroines and hero's changed?

Adult themes."
1652,"Sat, 11 Apr 2009 23:00:00 -0400","Sun, 12 Apr 2009 00:00:00 -0400",Plagues: Culture Versus Culture,General,"Stephanie Bateman-Graham, Jenny Blackford, Emma Hawkes, Drhoz Heald",Montana B,"Are you a fan of 28 Days Later, Resident Evil, The Andromeda Strain, or The Stand? Is Pestilence your favourite horseman of the apocalypse? Disease outbreaks are a handy source of drama for individual characters or whole galaxies. Find out why plagues, pandemics and panic make great stories in history, in science, and in fiction."
1653,"Sun, 12 Apr 2009 05:00:00 -0400","Sun, 12 Apr 2009 06:00:00 -0400",Project Runway,Format: Workshop,"Liz Grzyb, Bec Handcock, Robert N Stephenson, Kate Williams",Oshaneshii,"Project Runway - Swancon edition:
Work in teams to transform mundane and boring everyday items into fabulous couture of the 25th century to send down the runway! 
BYO scissors.

Participate at your own risk!"
1654,"Sun, 12 Apr 2009 02:00:00 -0400","Sun, 12 Apr 2009 04:00:00 -0400",Rebel Empire,"Equipment: AV, Format: Demonstration, General, Martial Arts","Kaneda Cruz, Andy Phillips","Montana A, Montana B","Fight Choreography, in the theme of Star Wars. See what has spawned from last years Jedi Boot Camp and more! Feel free to dress up in costume! Suitable for children young and old.

Spectate at your own risk! (Never underestimate the power of the Force)"
1655,"Sun, 12 Apr 2009 07:30:00 -0400","Sun, 12 Apr 2009 08:30:00 -0400",Science Fiction and the Sublime,"Academic Panel, Equipment: AV, Format: Panel, Science fiction",Darren Jorgenson,Cocktail Lounge,"This paper proposes to look at four pleasures of the sublime that lie within science fiction. The sublime is a historical idea that emerged as people began discovering the universe and the world around them in Europe. Thus, it is as Kant called it, the mathematical pleasures of this sublime that are one such pleasure. Another, also proposed by Kant, is the dynamically sublime, which encounters the unknowable. I also propose two more: one, the digital sublime, that has appeared in an age of reproduction and relates to the spectacle of late modernity; and finally, the oceanic sublime, that emerged in Ancient Greece as people looked beyond their city-states and into the world of international trade. I will look quickly at four books that illustrate these different sublimes."
1656,"Sun, 12 Apr 2009 10:30:00 -0400","Sun, 12 Apr 2009 11:30:00 -0400",Shakespeare themes in SF,"Books & Literature, Science fiction","Liz Grzyb, Kate Williams",Oshaneshii,"The Bard has had influence over a lot more than just drama. Kate and Liz discuss Shakespearean ideas and how they have found their way into the SF world. Is this a light sabre I see before me, the handle toward my hand? A force, a force, my kingdom for a force!"
1657,"Sun, 12 Apr 2009 02:00:00 -0400","Sun, 12 Apr 2009 03:00:00 -0400",Sorcerers and Storytellers,"Equipment: AV, Fantasy, Format: Panel, Geek stuff",David Cake,Cocktail Lounge,"The astonishing crossover between magic in fantasy fiction, and magic as practiced by real occult practitioners. Some modern magicians work spells from Lovecrafts Necronomicon (despite knowing it doesn't exist), or embrace the cosmology of Michael Moorcock. Gods and monsters from 
20th century fiction are being used for the same magical purposes as 
ancient real world mythology. And some authors embrace this breakdown 
of the barrier between fiction and magic, and write fiction as a 
magical act. Learn about this occult underground where the barriers 
between fiction and magic breakdown when the occult world goes 
post-modern. Discussion will cover occult writers like Kenneth Grant, Phil Hine (author of Cthulhu mythos magic guide the Psudeonomicon), Grant Morrison and his inspiration from chaos magic and Michael Bertiauxs Voudou Gnostic Workbook, Alan Moore as practicing magician, and the tangled history of the many Necronomicons."
1658,"Sun, 12 Apr 2009 05:00:00 -0400","Sun, 12 Apr 2009 06:00:00 -0400",Swancon 2010 Launch,Equipment: AV,"John Green, Todd Rowlands, Jay Watson","Montana A, Montana B","Want to know all about next year's Swancon, including who the guests will be?

Come along and celebrate the Swancon 2010 launch!"
1659,"Sun, 12 Apr 2009 04:00:00 -0400","Sun, 12 Apr 2009 05:00:00 -0400",Take-down + setup,Bookmark,"","Montana A, Montana B",""
1660,"Sun, 12 Apr 2009 09:30:00 -0400","Sun, 12 Apr 2009 10:30:00 -0400",Taking Advantage: Funding Options for Artists and Fans,"Format: Panel, Writing","Graeme Watson, Grant Watson",Oshaneshii,"Want to get a meeting to develop a television series? Want to get your short stories published? How about get a government grant to write your magnus opus? What about getting funded travel to the UK, the United States, or even to Antarctica?

A guide to the numerous government funding agencies, initiatives, opportunities and fan funds available that aren't always taken advantage of."
1661,"Sat, 11 Apr 2009 21:00:00 -0400","Sat, 11 Apr 2009 22:00:00 -0400",The Aliens are among us: The science fiction in John Lilly's science,"Academic Panel, Equipment: AV, Format: Panel",Tess Williams,Cocktail Lounge,"The science fiction in John Lilly's science

Presented by: Tess Williams

Abstract: to follow"
1662,"Sun, 12 Apr 2009 05:00:00 -0400","Sun, 12 Apr 2009 06:00:00 -0400",Tolkien Criticism:  Some Critical Comments,"Academic Panel, Equipment: AV",Professor Rob Stuart,Cocktail Lounge,"As the necessary preliminary to writing a study tentatively entitled: â€˜Tolkien the Fascist?  Debating the Politics of Middle-earthâ€™. I've tried, and failed, to read all the critical literature on Tolkien's fantasies.  The sheer volume of this material makes such an exhaustive reading impossible.  But I've now been reading for two years, and have mastered most of the many hundreds of substantial studies of Tolkien and his realm.  My presentation surveys this literature, and comments on both its rich variety and its critical weaknesses.  The argument will conclude with an indictment of critics' inability or unwillingness to address Tolkien's ideological dimension in its complex historical origins and ambiguous contemporary resonances."
1663,"Sun, 12 Apr 2009 03:00:00 -0400","Sun, 12 Apr 2009 04:00:00 -0400",Video Quiz,"Equipment: AV, General, Media","Damian Magee, Heather Magee",Cocktail Lounge,"Now in its third successful year, join in the fun and test your powers of observation by watching snippets of clips from film & TV, and try to answer those questions..."
1664,"Sat, 11 Apr 2009 23:00:00 -0400","Sun, 12 Apr 2009 00:00:00 -0400",Walt Disney: Animation's Magic Kingdom,"Format: Panel, Media",Grant Watson,Montana A,"When animation producer Walt Disney announced he was making a feature-length animated film, he was the laughing stock of Hollywood. Derisively called ""Disney's Folly"", Snow White and the Seven Dwarfs unexpectedly captured the public imagination and launched a legacy and an animation brand that continues to this day.

It's 70 years - and 48 feature films - later. Liked, loved, loathed: no company has had a more profound effect on movie animation worldwide. In one celebratory panel, we track the history, development, effect and legacy of Walt Disney feature animation."
1665,"Sat, 11 Apr 2009 22:00:00 -0400","Sun, 12 Apr 2009 01:00:00 -0400",WASFF AGM,General,"",Cocktail Lounge,"Western Australian Science Fiction Foundation Annual General Meeting, including bids to run Swancon 2011."
1666,"Sun, 12 Apr 2009 03:00:00 -0400","Sun, 12 Apr 2009 04:00:00 -0400",What's hot in Fantasy?,"Fantasy, Guests","Theresa Anns, Trudi Canavan, Juliet Marillier, Richard Morgan",Oshaneshii,"Over the years, fantasy has varied from stand-alone novels to trilogies, to 5 book trilogies, to 10 or more book series. Topics have varied even more so, including elves and dwarves; farmer's sons or daughters who are prophesied to save the world; young thieves who find themselves caught up in world changing events; telepathic companions; magic; mysteries and more.

What are the appeals of these type of stories? Which have been overdone? Which have plenty of life left? What's currently hot in fantasy?"
