id,start_time,end_time,title,tags,people,venues,description
12895,"Mon, 06 Apr 2015 10:00:00 +0800","Mon, 06 Apr 2015 11:00:00 +0800",XXP Girls Rage Quit Triggers,,"Alix Chinnery, Megan Coles, Hope Corrigan, Danica Zuks",North Hamersley (Gaming and Others),"A 45 minute therapy session for every game where you've flipped the table, pulled out the Cat5, screamed into voice chat or stomped on the little game pieces. 

Here are the founding members of XXP & the previous president of the Southern Cross DOTA as they regale you with their every rage quit"
12430,"Mon, 06 Apr 2015 11:00:00 +0800","Mon, 06 Apr 2015 13:00:00 +0800",Natcon Business Meeting,Conrunning,"PRK , Dave Cake",Hamersley South (Small Panel Room),Natcon Business Meeting
12500,"Mon, 06 Apr 2015 11:00:00 +0800","Mon, 06 Apr 2015 12:00:00 +0800",History of Roguelikes - from Rogue to Crawl,"Fantasy, Mod, Video Games","Evan Beasley, Devin Jeyathurai, John Parker, Lisa Rye, Adrian Smith",North Ballroom (Large ballroom),"MODERATOR: DEVIN JEYATHURAI
The genre that continues. From it's earliest roots on mainframes with DND and Rogue, through it's continued evolution and the impact on the greater gaming mindset, with concepts like randomly generated dungeons (Diablo, Torchlight), Permadeath (Don't Starve) and weird artifacts that need to be explored to be understood (Borderlands)"
12819,"Mon, 06 Apr 2015 11:00:00 +0800","Mon, 06 Apr 2015 12:00:00 +0800","This game is so good, I'm prepared to speak for 3 minutes in public on it. (2)",Gaming,"Andrea Hatch, Brian Johnson, Leece Smith",North Hamersley (Gaming and Others),Are you passionate about a game? You have 3 minutes to give a lightning presentation to persuade the audience that the game is worth trying! Watch as 9 other people speak passionately about games they think are worth it.
12831,"Mon, 06 Apr 2015 11:00:00 +0800","Mon, 06 Apr 2015 12:00:00 +0800",Anthony and Grant The Non-Writerly Interview,"Discussion, Guest of Honour Item","Anthony Peacey, Grant Stone",Centre Ballroom (Med Ballroom),"Anthony and Grant Stone are the cornerstones of Swancon. From humble beginnings in Anthony's house with a handful of people and a clutch of hatching ducklings to hundreds of people in a very shiny hotel, Swancon has grown organically over the last 40 years. Come along and ask questions in this informal discussion with two of Perth's fandom veterans."
12864,"Mon, 06 Apr 2015 11:00:00 +0800","Mon, 06 Apr 2015 12:00:00 +0800",Learn Take 6!,Participation Game,,Gaming Room (Goldsworthy),"This card game will have you narrowly surveying your cards for the one that fits best. Fast, fun and sometimes frustrating, try to ensure that your opponents get to take cards, while you avoid taking cards yourself. If you're forced to, try to set up others to take a fall."
12873,"Mon, 06 Apr 2015 11:00:00 +0800","Mon, 06 Apr 2015 11:30:00 +0800",Mystery Dice and Card Stories,Family,Kate Williams,Family Room (Boardroom),"With a deck of Archetype cards and a dice, Kate and every one will craft a story!"
12701,"Mon, 06 Apr 2015 11:30:00 +0800","Mon, 06 Apr 2015 12:00:00 +0800",My Little Pony Cutie Mark Magic Episode 1,"Family, Science and Tech",Rosalie Chilvers,Family Room (Boardroom),My little pony cutie mark magic episode 1 viewing
12402,"Mon, 06 Apr 2015 12:00:00 +0800","Mon, 06 Apr 2015 13:00:00 +0800",Swancon History Panel 0 - 20 Years,"Fandom, Guest of Honour Item, Mod","Sally Beasley, Stephen Dedman, Anthony Peacey, Grant Stone, Davina Watson",North Hamersley (Gaming and Others),"MODERATOR: DAVINA WATSON
Interesting stories from when Swancon was younger."
12601,"Mon, 06 Apr 2015 12:00:00 +0800","Mon, 06 Apr 2015 13:00:00 +0800","Please Hammer, Don't Hurt 'em: The lesser known Hammer Horror movies.",Film,Damian Magee,North Ballroom (Large ballroom),"This powerpoint presentation take look at other Hammer has made over the years, from Thrillers, Sci-Fi, Comedies, war, drama and of course Horror. From films as She, Phantom of the Opera, The Nanny, The Lost Continent and many others."
12724,"Mon, 06 Apr 2015 12:00:00 +0800","Mon, 06 Apr 2015 13:00:00 +0800",Adventure Time Colouring In,Family,Rosalie Chilvers,Family Room (Boardroom),Adventure Time Colouring In! Any one welcome!
12825,"Mon, 06 Apr 2015 12:00:00 +0800","Mon, 06 Apr 2015 13:00:00 +0800",Climate Change - is it Affecting our Spec Fic?,"Guest of Honour Item, Science and Tech, Writing","Glenda Larke, John Scalzi, Cat Sparks, Keith Stevenson",Centre Ballroom (Med Ballroom),"There’s a strand of SF that likes to consider our ultimate demise. In the middle of the last century that was likely to be through nuclear conflagration. Nowadays it’s climate change disaster. But portraying the antagonist as an elemental force rather than a ‘bunch of nuke-crazy Reds’ brings its own challenges from a writing perspective. How have writers tackled these very real fears over the past decade or so, and is there still room for a happy ending?"
12392,"Mon, 06 Apr 2015 13:00:00 +0800","Mon, 06 Apr 2015 14:00:00 +0800",Lunch,Break,,,
12753,"Mon, 06 Apr 2015 13:00:00 +0800","Mon, 06 Apr 2015 16:00:00 +0800",Pack Up,Video Games,Adam McCaw,Pilbara (Video Game Stream),
12865,"Mon, 06 Apr 2015 13:00:00 +0800","Mon, 06 Apr 2015 14:00:00 +0800",Learn Ticket to Ride: Europe,Participation Game,,Gaming Room (Goldsworthy),"This is a fast, incredibly popular and fun boardgame for the whole family. Easy to learn! Connect your cities and risk short cuts through tunnels to obtain your goals. Will your opponents block you? Play with your little carriage pieces in the meantime, and remember, every line you don't complete is subtracted from your score at the end!"
12433,"Mon, 06 Apr 2015 14:00:00 +0800","Mon, 06 Apr 2015 14:45:00 +0800",Homework Panel for 2016,"Fantasy, Sci-Fi","Frames White, Isobel White",North Hamersley (Gaming and Others),"Now we know who the rather awesome Guests of Honour will be for 2016, come along and find out what works the 2016 committee recommend we consume so we are ready for next year."
12443,"Mon, 06 Apr 2015 14:00:00 +0800","Mon, 06 Apr 2015 15:00:00 +0800",Evil Overlord Training School,"Fantasy, Guest of Honour Item, Sci-Fi","Kylie Chan, Chris Coman, Jonathan Durnford, Kimberley Larking",Centre Ballroom (Med Ballroom),"workshop: get people to come up with the most practical, savvy Evil Overlord possible (competition maybe?) - Kim"
12593,"Mon, 06 Apr 2015 14:00:00 +0800","Mon, 06 Apr 2015 15:30:00 +0800",Sci Fi and Horror TV Anthologies,"Horror, Sci-Fi, TV",Damian Magee,Hamersley South (Small Panel Room),"Anthologies has brought us on screen some of the classic sci-fi & Horror stories, as this powerpoint presentation take on a journey to Outer Limits, Twilight Zone, The Night Gallery, Out of the Unknown with a Touch of Evil."
12725,"Mon, 06 Apr 2015 14:00:00 +0800","Mon, 06 Apr 2015 14:30:00 +0800",Quiet Reading,Family,,Family Room (Boardroom),
12788,"Mon, 06 Apr 2015 14:00:00 +0800","Mon, 06 Apr 2015 16:00:00 +0800",Nerf Games 2015,Family,Kaneda Cruz,South Ballroom (Traders and Art Show Room),"Rebel Empire Workshop NERF Games 2015
Come and join in some NERF Gun fun with the REW Imperium! A room will be transformed into a rubber foam NERF range with one purpose, shoot the targets the fastest with an array of NERF guns! Whether you are new to NERF guns or not, it will be guaranteed to be full of laughter and excitement.
There will be a gold coin donation before entry to this event. For those willing to participate, there will be  NERF prizes and to be won for each game!"
12866,"Mon, 06 Apr 2015 14:00:00 +0800","Mon, 06 Apr 2015 15:00:00 +0800",Podcasting Your Passion,Science and Tech,"Daniel Midgely, Kylie Sturgess",North Ballroom (Large ballroom),"Podcasting Your Passion: Getting into Geeking Out Over The Airwaves (ft. Daniel Midgely) Podcasting - from Serial to Nerdist, from Pharos Project to Smodcast, there's a number of online radio shows that demonstrate that there's an audience for anything. But how might you get started? Tips and tricks by local podcasters and radio broadcasters on different formats for the curious and quizzical."
12798,"Mon, 06 Apr 2015 14:45:00 +0800","Mon, 06 Apr 2015 15:00:00 +0800",FF - Why Once Upon A Time is Better than Fanfiction,"15 Minutes, TV",Samara Morgan,North Hamersley (Gaming and Others),
12493,"Mon, 06 Apr 2015 15:00:00 +0800","Mon, 06 Apr 2015 16:00:00 +0800",Dark Dungeons: Who is Jack Chick?,Mod,"Dave Cake, Devin Jeyathurai, Candice Schilder, Grant Stone",North Ballroom (Large ballroom),"MODERATOR: CANDICE SCHILDER
Dark Dungeons is an unironic exploration of roleplaying as evil, as seen through the eyes of Jack Chick. jack Chick is famous for creating a series of badly drawn comics depicting DnD as dangerous and evil, and these comics being printed and distributed by hand to mailboxes around Australia (and America?) Come and find out more about the Chick Tracts and see the trailer/opening scenes from the movie ""Dark Dungeons"""
12578,"Mon, 06 Apr 2015 15:00:00 +0800","Mon, 06 Apr 2015 16:00:00 +0800",Apocalypse During Swancon - Group Workshop,"Discussion, Fantasy, Sci-Fi, X For Beginners","Chris Coman, Danny Oz, Sarah Xu",Centre Ballroom (Med Ballroom),"The apocalypse happens while we’re at the hotel. We have 350ish attendees of varying ages and skills. How do we survie? How do we run things? greater good or best death? Food, plans, location? (Will need to be fleshed out as the nature of the apocalypse will affect the plans)"
12691,"Mon, 06 Apr 2015 15:00:00 +0800","Mon, 06 Apr 2015 16:30:00 +0800",Pack Up,Prep,,Family Room (Boardroom),
12784,"Mon, 06 Apr 2015 15:00:00 +0800","Mon, 06 Apr 2015 16:00:00 +0800",Australian Game Design and History,Gaming,"Steve Gunnell, Roland Kerr, Rob Masters, Leece Smith, Anthony Sweet",North Hamersley (Gaming and Others),"A look at the past, present and future of the history of board games in Australia. You will be surprised at the breadth, depth and scope, not to mention ingenuity of Australian designers past and present."
12769,"Mon, 06 Apr 2015 15:30:00 +0800","Mon, 06 Apr 2015 16:00:00 +0800",Swancon Feedback Panel,Conrunning,"PRK , Stephen Griffiths, Sarah Parker, Frames White, Isobel White",Hamersley South (Small Panel Room),"Hints, suggestions or problems about this convention you would like fixed for next year? The con committees for 2015 and 2016 will be represented to listen to your bouquets and brickbats."
12431,"Mon, 06 Apr 2015 16:00:00 +0800","Mon, 06 Apr 2015 16:30:00 +0800",Closing Ceremony,"Conrunning, Guest of Honour Item","Kitty Byrne, Kylie Chan, Helen Duffill, Kat Griffiths, Stephen Griffiths, Matt Holmes, Katherine McFarlane, Sarah McFarlane, John Parker, Sarah Parker, Anthony Peacey, Brendan Ragan, John Scalzi",North Ballroom (Large ballroom),Closing ceremony. Come cry that another year is over. And remember to buy your ticket for next year!
12739,"Sat, 04 Apr 2015 09:00:00 +0800","Sat, 04 Apr 2015 10:00:00 +0800",Open Console Gaming,Video Games,Adam McCaw,Pilbara (Video Game Stream),"Come play some consoles! Try new games, play with friends or catch up on a game you haven't finished yet."
12887,"Sat, 04 Apr 2015 09:30:00 +0800","Sat, 04 Apr 2015 10:00:00 +0800",Meet the Swancon A/V guy,Conrunning,Andy Hahn,Centre Ballroom (Med Ballroom),"Attention Swancon panelist, this session has been allotted for you to come and check out the standard A/V setup of your panel room. Should you require to test your devices, now is the time! Your friendly A/V Guy, Andy Hahn, will be available to chat to if you have any questions or requests."
12823,"Sat, 04 Apr 2015 09:45:00 +0800","Sat, 04 Apr 2015 10:00:00 +0800",Welcome to Swancon,Conrunning,,North Ballroom (Large ballroom),
12547,"Sat, 04 Apr 2015 10:00:00 +0800","Sat, 04 Apr 2015 11:00:00 +0800",Ant Who Now? Characters who deserve a movie before Antman,Comics,"Travis Johnson, Dave O'Connell",Hamersley South (Small Panel Room),"Antman gets a movie and we all say WTF?
Who should be on the big screen first and why.

There are SOOOOOOOO MANY characters who deserve a film more than Ant-Man. Two of those characters have now had a film announced. 

In this very short presentation, learn who those characters are and why they need a film. This panel is strictly Marvel."
12695,"Sat, 04 Apr 2015 10:00:00 +0800","Sat, 04 Apr 2015 12:00:00 +0800",Saturday Morning Cartoons,TV,,Family Room (Boardroom),"Who doesn't love a lazy Saturday morning with some good, old fashioned cartoons? A relaxing time to have some TV fun. 

Shows include:
  * Ruby Gloom
  * Jem and the Holograms
  * My Little Pony
  * The Powerpuff Girls"
12745,"Sat, 04 Apr 2015 10:00:00 +0800","Sat, 04 Apr 2015 13:00:00 +0800",Blur,Video Games,Adam McCaw,Pilbara (Video Game Stream),Do you like cars? Do you like Mario kart? Why not combine real cars with the mechanics of Mario kart?! Well here it is! Blur is a racing game with items and power ups where you blow each other up while trying to reach the finish line.
12771,"Sat, 04 Apr 2015 10:00:00 +0800","Sat, 04 Apr 2015 18:00:00 +0800",Traders and Art Show,Event,,South Ballroom (Traders and Art Show Room),
12780,"Sat, 04 Apr 2015 10:00:00 +0800","Sat, 04 Apr 2015 11:00:00 +0800",Introduction to Modern Board games - what is all the fuss about?,"Gaming, X For Beginners","Aidan Doyle, Ellora Ker, Rob Masters, Leece Smith",North Hamersley (Gaming and Others),Introduction to Modern Board games - what is all the fuss about?
12816,"Sat, 04 Apr 2015 10:00:00 +0800","Sat, 04 Apr 2015 11:30:00 +0800",Tournament - Halfling Heist,Participation Game,"Bronwyn McDougall, Tim McDougall",Gaming Room (Goldsworthy),"""Halfling Heist is a fast-paced board game that pits you against three other rival Halfling thieves. Snatch as much food as possible and scram before the City Watch catches you red-handed with someone else’s chicken sandwich. It’s quick, fun and brutal as you dodge the barroom brawl and try to outgrab and outscore your fellow Halflings. The more hits you take, the more Luck you’ll gain - just make sure you get out in time to enjoy your meal!"
12868,"Sat, 04 Apr 2015 10:00:00 +0800","Sat, 04 Apr 2015 11:00:00 +0800",Just Imagine: Costumes in Early SF Films,Academic,"Sue Ackerman, Gina Goddard",North Ballroom (Large ballroom),"Just imagine: costume in early SF film.
This presentation will examine how film pioneers contructed versions of possible futures through costume. It will examine some of the political, social and cultural ramifications of these constructions. It will explore how film costume converses with current fashion trends  and will also look briefly at the relationship between film costume and contemporary SF illustration. This is a preliminary survey of what I hope will become a longer work. The main films explored will include:  Le voyage dans la Lune (1902),  Aelita (1924), Metropolis (1927), Just imagine (1930) and Things to Come (1936)."
12871,"Sat, 04 Apr 2015 10:00:00 +0800","Sat, 04 Apr 2015 11:00:00 +0800",Trailer Park - Mainstream Movies,Film,David Gunn,Centre Ballroom (Med Ballroom),
12412,"Sat, 04 Apr 2015 11:00:00 +0800","Sat, 04 Apr 2015 12:00:00 +0800",GoH - Speech - John Scalzi,Guest of Honour Item,John Scalzi,North Ballroom (Large ballroom),"John Scalzi rants, raves, and goes ballistic over whatever the hell he likes."
12826,"Sat, 04 Apr 2015 11:30:00 +0800","Sat, 04 Apr 2015 13:00:00 +0800",The Hollow Reaches Playtest (1),,"Roland Kerr, Jon Van Buren, Frames White",Gaming Room (Goldsworthy),"RetCon games, Perth's newest gaming start-up, would like to invite you to help playtest a fresh new game: The Hollow Reaches. It is a fast-paced, procedurally generated, Rogue-like, RPG card-game. Join us to playings as the mysterious agents of an even more mysterious entity. Expect armies of foes to fall in your wake. Expect challenging problems and moral dilemmas. Expect a system with unique mechanics, that has never seen public play before."
12515,"Sat, 04 Apr 2015 12:00:00 +0800","Sat, 04 Apr 2015 13:00:00 +0800",Magical and SF Detective Fiction: Police Procedurals and similar in non mainstream settings.,"Literature, Mod","Sally Beasley, Stephen Dedman, Alex Isle, Leece Smith",Centre Ballroom (Med Ballroom),"MODERATOR: SALLY BEASLEY
Whether it's Master Li and Number 10 Ox, Tom Dreyfus, Harry Dresden, Detective Chen or Eve Dallas the panelists will discuss their favourites and what makes this mix of genres so entertaining."
12699,"Sat, 04 Apr 2015 12:00:00 +0800","Sat, 04 Apr 2015 12:30:00 +0800",Colouring In - My Little Pony,Family,Adam McCaw,Family Room (Boardroom),Colouring and discussion about our favourite ponies!
12732,"Sat, 04 Apr 2015 12:00:00 +0800","Sat, 04 Apr 2015 13:00:00 +0800",John Scalzi - Signing,Guest of Honour Item,John Scalzi,North Ballroom (Large ballroom),
12820,"Sat, 04 Apr 2015 12:00:00 +0800","Sat, 04 Apr 2015 12:30:00 +0800",Robert Hood - Reading -  'Peripheral Visions',Reading,Robert Hood,Hamersley South (Small Panel Room),Peripheral Visions
12838,"Sat, 04 Apr 2015 12:00:00 +0800","Sat, 04 Apr 2015 13:00:00 +0800",The Fiction Factory: Speculative Fiction and Professional Publishing,"Literature, new","Alisa Krasnostein, Robin Pen, Tehani Wessely, Tehani Wessely",North Hamersley (Gaming and Others),"In the world of professional publishing, who ultimately decides which novels get published, and which do not? What are the factors at play in determining what kinds of books come out, when they come out, how long or short they are, and what formats they are published in? Why your favourite author’s novel has come out late, early, or in A-format paperback, or why it hasn’t come out at all? Why do good books slip through the cracks? Why do bad books turn up on every bookstore shelf? We present an insight into the publishing industry, with all of the answers you wanted to know – and a few about which you would probably rather remain ignorant."
12709,"Sat, 04 Apr 2015 12:30:00 +0800","Sat, 04 Apr 2015 13:00:00 +0800",Comics Reading by Rosalie,Family,Rosalie Chilvers,Family Room (Boardroom),
12893,"Sat, 04 Apr 2015 12:30:00 +0800","Sat, 04 Apr 2015 13:00:00 +0800",Reading - Ian Nichols - Title Goes Here,Reading,Ian Nichols,Hamersley South (Small Panel Room),
12389,"Sat, 04 Apr 2015 13:00:00 +0800","Sat, 04 Apr 2015 14:00:00 +0800",Lunch,Break,,,
12881,"Sat, 04 Apr 2015 13:00:00 +0800","Sat, 04 Apr 2015 13:30:00 +0800",In Memory of Terry Pratchett,Discussion,Dave Luckett,Alternate Venue (Check Details),"VENUE: HOTEL BAR TO RIGHT OF FOYER 
Terry Pratchett was one of Swancon's favourite guests, and he touched many people in Perth with his warmth, wit and intelligence. Many people here have stories to share, so please come to the bar for a quiet drink, share and listen, and think of a great man who has passed."
12824,"Sat, 04 Apr 2015 13:45:00 +0800","Sat, 04 Apr 2015 14:00:00 +0800",Welcome to Swancon,Conrunning,,Centre Ballroom (Med Ballroom),
12435,"Sat, 04 Apr 2015 14:00:00 +0800","Sat, 04 Apr 2015 14:30:00 +0800",Launch 2016,Launch,,North Ballroom (Large ballroom),Launch
12713,"Sat, 04 Apr 2015 14:00:00 +0800","Sat, 04 Apr 2015 14:30:00 +0800",Dave Luckett - Children's Reading,Family,Dave Luckett,Family Room (Boardroom),Family reading for children by Dave Luckett
12746,"Sat, 04 Apr 2015 14:00:00 +0800","Sat, 04 Apr 2015 15:30:00 +0800",DS Fun-o-rama,Video Games,Adam McCaw,Pilbara (Video Game Stream),"Bring your DS, 3DS or 2DS for some group gaming fun with other hand held console gaming players. We'll be playing Mario kart DS or 7, Pokemon, etc. Chargers will be available if you're low on battery!"
12851,"Sat, 04 Apr 2015 14:00:00 +0800","Sat, 04 Apr 2015 15:00:00 +0800",Learn Ticket to Ride: Europe,Participation Game,,Gaming Room (Goldsworthy),"This is a fast, incredibly popular and fun boardgame for the whole family. Easy to learn! Connect your cities and risk short cuts through tunnels to obtain your goals. Will your opponents block you? Play with your little carriage pieces in the meantime, and remember, every line you don't complete is subtracted from your score at the end!"
12708,"Sat, 04 Apr 2015 14:30:00 +0800","Sat, 04 Apr 2015 15:00:00 +0800",The Basics of Sewing,Family,"Katherine McFarlane, Sarah McFarlane",Family Room (Boardroom),
12796,"Sat, 04 Apr 2015 14:30:00 +0800","Sat, 04 Apr 2015 14:45:00 +0800",FF - Orphan Black,"15 Minutes, TV","Alisa Krasnostein, Alex Pierce",Centre Ballroom (Med Ballroom),Orphan Black by Alisa and Alex
12829,"Sat, 04 Apr 2015 14:30:00 +0800","Sat, 04 Apr 2015 15:00:00 +0800",Trailer Park - Children and Families,"Family, Film, TV","Lex Burke, David Gunn",North Ballroom (Large ballroom),
12830,"Sat, 04 Apr 2015 14:30:00 +0800","Sat, 04 Apr 2015 15:00:00 +0800","Launch - Louisa Loder - ""Stormfate""",Launch,Louisa Loder,Hamersley South (Small Panel Room),"Take a glimpse into the monster-ravaged land of Padallia at the launch of Stormfate, the bite-sized fantasy novella by local novelist Louisa Loder.
==========================
Under the endless spread of trees in the infamous Fallow Wood, the remaining forces of the Royal Guard feel the tension of the gathering storm and begin to question their leadership . Even with his best friend Valnor by his side, King Hadrian is on edge and feels helpless to protect the land of Padallia. High above the city of Dunarran, Queen Ardea maintains a worried vigil over the dark stain of the Wood from her tower window and watches for her husband's return. Wylden, a Fae Ranger, is also caught in the storm as he searches for the answers that his Elders are unwilling to give him.

The storm breaks with an unparalleled ferocity, and rages through the night. No one escapes unscathed, and Padallia will be changed forever."
12804,"Sat, 04 Apr 2015 14:45:00 +0800","Sat, 04 Apr 2015 15:00:00 +0800",FF - Hanako Games,"15 Minutes, Gaming, Video Games",Sophie Ambrose,Centre Ballroom (Med Ballroom),
12521,"Sat, 04 Apr 2015 15:00:00 +0800","Sat, 04 Apr 2015 16:00:00 +0800",UggTect Royale - The Second Clubbing,"Gaming, Science and Tech","Rob Masters, Rob Masters, Leece Smith",North Hamersley (Gaming and Others),"as seen in 2014

Ugg-Tect Royale: The Second Clubbing.
 Ugg-Tect Royal will be showing at Swancon 40. This modification of the hilarious Ugg-Tect party game pits 4 highly skilled (mystified looks a specialty) along with their long suffering Ugg-Tects against each other in a race to complete megalithic monuments. While the audience and the Ugg-Tects know what the structure is meant to look like, the builders have no idea, and instructions are in strict caveman talk and gesture.
Leece & Rob are for looking for up to 16 participants with good communications skills and the ability to work in a small, tightly integrated team. They must be willing to provide endless looks of confusion, bafflement and frustration."
12599,"Sat, 04 Apr 2015 15:00:00 +0800","Sat, 04 Apr 2015 16:00:00 +0800",King Lizard: 60 years of Godzilla,Film,"Robert Hood, Damian Magee, Robin Pen",North Ballroom (Large ballroom),"This panels takes look at history of King of the Monsters, including adaptions, competitors and variants. With the high profile releases in recent years of Godzilla and Pacific Rim, it seems like the giant monster (or “kaiju”) is back in fashion around the world. What is it about the giant monster that appeals to us so much? What can these movies give audiences that they can’t get from other speculative fiction films?"
12711,"Sat, 04 Apr 2015 15:00:00 +0800","Sat, 04 Apr 2015 15:30:00 +0800",Quiet Reading,Family,,Family Room (Boardroom),
12777,"Sat, 04 Apr 2015 15:00:00 +0800","Sat, 04 Apr 2015 16:00:00 +0800",What Makes a Good Short Story,Writing,"Stephanie Gunn, Louisa Loder, Juliet Marillier, Anthony Panegyres",Centre Ballroom (Med Ballroom),Everything and anything you want to know about the genre short story - questions from the audience welcomed!
12778,"Sat, 04 Apr 2015 15:00:00 +0800","Sat, 04 Apr 2015 15:30:00 +0800","Launch - Leonie Rogers - ""Frontier Resistance""","Fantasy, Fantasy, Launch, Sci-Fi, Writing","Andrew Harvey, Leonie Rogers",Hamersley South (Small Panel Room),"Come and celebrate the launch of Book Two of the Frontier series from Leonie Rogers and Hague Publishing! Promising more excitement, explosions and starcats, Rogers brings the next installment in Shanna's story."
12852,"Sat, 04 Apr 2015 15:00:00 +0800","Sat, 04 Apr 2015 16:00:00 +0800",Learn Splendor,Participation Game,,Gaming Room (Goldsworthy),"Fast to play, deceptively simple to learn and a beautiful game, Splendor will have you mining the most wonderful gems - rubies, emeralds, sapphires, diamonds and others in the hopes of buying your own mines and shops, and even attracting a visit by a noble! If you find you enjoy it or like the sound of it, step up to the tournament."
12876,"Sat, 04 Apr 2015 15:00:00 +0800","Sat, 04 Apr 2015 18:00:00 +0800",Pathfinder - We Be Goblins,Gaming,"Tash Maitland, Daniel Ryba",Alternate Venue (Check Details),"Game: Pathfinder - We Be Goblins,
System: Paizo Pathfinder,
Genre: Fantasy,
Game Masters: Tash Maitland / Daniel Ryba,
Length: 3 hours,
Participants: 4-5 (excluding game masters),
 
The Licktoad goblins of Brinestump Marsh have stumbled upon a great treasure—fireworks! Yet unfortunately for them, the tribe member responsible for the discovery has already been exiled for the abhorrent crime of writing (which every goblin knows steals words from your head). To remedy this situation, the Licktoads’ leader, His Mighty Girthness Chief Rendwattle Gutwad, has declared that the greatest heroes of the tribe must venture forth to retrieve the rest of the fireworks from a derelict ship stranded in the marsh. In order to prove themselves as the Licktoads’ bravest goblins, the PCs must complete a series of dangerous dares, from swallowing bull slugs and braving the dreaded Earbiter to dancing with Squealy Nord himself. Yet even once they’ve proven their mettle, the adventure is just beginning. For the ship in question is far from uninhabited, and Vorka the cannibal goblin would like nothing better than a few tasty visitors...."
12747,"Sat, 04 Apr 2015 15:30:00 +0800","Sat, 04 Apr 2015 17:00:00 +0800",Soul Caliber 4 & 5,Video Games,Adam McCaw,Pilbara (Video Game Stream),"People beating each other up with swords, guns...a giant hammer...that squeeks...yep! Soul Calibur in a nutshell and we'll be playing the 4th and 5th generation of the game. This will be run as a tournament."
12809,"Sat, 04 Apr 2015 15:30:00 +0800","Sat, 04 Apr 2015 16:00:00 +0800",Dave Luckett - Reading - 'Legacy of Scars',Reading,Dave Luckett,Hamersley South (Small Panel Room),
12890,"Sat, 04 Apr 2015 15:30:00 +0800","Sat, 04 Apr 2015 16:00:00 +0800",Open Room - No Scheduled Event,Family,,Family Room (Boardroom),"Room is open with books, toys, and random crafts or colouring in. Feel free to come in for a quiet moment, take a deep breath or have a glass of water."
12543,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 17:00:00 +0800",The Sword Drawn! Kitty and John Explore Excalibur,Comics,"Kitty Byrne, John Parker",Centre Ballroom (Med Ballroom),"In our third (of what has mutated into a strange tradition) panel exploring Chris Claremont derived titles, we explore the critically acclaimed XMen spinoff, Excalibur, from it's roots in Captain Britain (With writing by Alan Moore!) through the good years, the bad years and everything inbetween. 
This year we have prepared!(This will only cover the English superhero team, not the later American teams with a similar name)"
12611,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 18:00:00 +0800",House of Cards: Disney Animation from 1995 to 2004,Film,Grant Watson,North Ballroom (Large ballroom),"By 1994 Walt Disney Animation Studios had broken box office records around the world with The Lion King and was coasting high on the success of a string of massive hits. Just 10 years later and the studio was all but closed, with traditional animation falling in the path of CGI and Disney’s once-firmed monopoly shattered by a range of competitors. This presentation tracks the development of Walt Disney animation over that decade and explores how studio interference, accelerated production schedules and some of the strangest creative choices ever made brought a once-great studio to its knees."
12714,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 17:00:00 +0800",Costume Crafting for Kids,Family,Emma Hawkes,Family Room (Boardroom),"With the kids' masquerade next in line, it's time to make your own costume! Kids can make their costumes out of whatever they can find in the recycle box. Elsa, Wall-E, a dinosaur, the only limit is your imagination!"
12813,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 17:00:00 +0800",Crits and Grits - When Are Crit Groups A Good Idea? ,Writing,"Anthony Panegyres, Carol Ryles, Keith Stevenson, Helen Stubbs",North Hamersley (Gaming and Others),"Crit groups and writing groups are an important part of the business of writing. When do you need to find one? When you do, how do you handle hearing things you don't want to hear? Will you ever be friends again? Do you ever NOT need a critgroup?"
12836,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 17:00:00 +0800",From Asimov to Zelazny: upholding the classics,"Books, new","Sally Beasley, Stephen Dedman, Gina Goddard, Anna Hepworth, Leonie Rogers",Hamersley South (Small Panel Room),"New science fiction novels are published every year. With a constantly growing pool of works from which to choose, how should successive generations of SF readers approach the classic novels of the 21st century? As time passes, more and more writers run the risk of becoming overlooked, relegated to memory, or even abandoned altogether. Who are the authors whose works continue to stand up today? Who are the forgotten authors whose works require rediscovery? Who – if any – remain popular today, but whose writing is probably best put aside for good?"
12853,"Sat, 04 Apr 2015 16:00:00 +0800","Sat, 04 Apr 2015 17:00:00 +0800",Learn Ugg-Tect,Participation Game,,Gaming Room (Goldsworthy),"Learn Ugg-Tect
As palaeolithic builders you rely on teamwork, gestures and strange sounding words to get Stonehenge built the way it should be. Your Ugg-Tect knows what it should look like, but no one else does.  If you find you enjoy the game, step up for the panel game version of Ugg-Tect Royale (see program) as one of the contestan"
12542,"Sat, 04 Apr 2015 17:00:00 +0800","Sat, 04 Apr 2015 18:00:00 +0800",Return of the Editors Strike Back,"Guest of Honour Item, Writing","Kylie Chan, Stephen Dedman, Andrew Harvey, Cat Sparks",North Hamersley (Gaming and Others),"MODERATOR: STEPHEN DEDMAN
A panel of editors (or former editors) of sf magazines and publishers do a blind reading of first pages of anonymous submissions from writers (who will, ideally, be in the audience), and vote/comment on whether they'd be inclined to continue reading. Work would be read aloud, but authors not identified unless they spoke up."
