id,start_time,end_time,title,tags,people,venues,description
12684,"Sun, 05 Apr 2015 10:00:00 +0800","Sun, 05 Apr 2015 11:00:00 +0800",Lucy M Boston – An Appreciation,Books,Emma Hawkes,Centre Ballroom (Med Ballroom),"An appreciation of Lucy M Boston, the author of the Green Knowe fantasy series."
12685,"Sun, 05 Apr 2015 19:30:00 +0800","Sun, 05 Apr 2015 20:30:00 +0800",Is the Best of Comics Found in Non-Canon Works?,Comics,"Travis Johnson, Grant Watson, Sabian Wilde",Centre Ballroom (Med Ballroom),A critical exploration of whether the best work in mainstream comics within the last <timeframe> can actually be found in non-canon works such as <name drop>
12687,"Thu, 02 Apr 2015 19:00:00 +0800","Thu, 02 Apr 2015 19:30:00 +0800",Meet the Swancon A/V guy,Conrunning,Andy Hahn,Hamersley South (Small Panel Room),"Attention Swancon panelist, this session has been allotted for you to come and check out the standard A/V setup of your panel room. Should you require to test your devices, now is the time! Your friendly A/V Guy, Andy Hahn, will be available to chat to if you have any questions or requests."
12688,"Sun, 05 Apr 2015 15:00:00 +0800","Sun, 05 Apr 2015 16:00:00 +0800",The History of Studio Ghibli - Conclusion,Anime / Manga,Andy Hahn,Centre Ballroom (Med Ballroom),Last year we discussed from 'Nausicaa: Valley of the Wind' all the way up to 'My Neighbors the Yamadas'. This year come to hear interest fact and tidbits about the well known 'Spirited Away' all the way up to the recent release 'When Marnie Was There' as well as the direction the studio is going now!
12689,"Sat, 04 Apr 2015 16:30:00 +0800","Sat, 04 Apr 2015 18:00:00 +0800",Kids Masquerade,Family,Emma Hawkes,Family Room (Boardroom),
12690,"Sun, 05 Apr 2015 17:00:00 +0800","Sun, 05 Apr 2015 18:00:00 +0800",Plush Toy Wars,Family,Adam McCaw,Family Room (Boardroom),
12691,"Mon, 06 Apr 2015 16:30:00 +0800","Mon, 06 Apr 2015 18:00:00 +0800",Pack Up,Prep,"",Family Room (Boardroom),
12692,"Thu, 02 Apr 2015 12:30:00 +0800","Thu, 02 Apr 2015 14:30:00 +0800",Set-Up,Prep,"",Family Room (Boardroom),
12693,"Thu, 02 Apr 2015 14:30:00 +0800","Thu, 02 Apr 2015 18:30:00 +0800",Sign-In and Registration,Prep,"",Family Room (Boardroom),
12694,"Sun, 05 Apr 2015 09:30:00 +0800","Sun, 05 Apr 2015 11:00:00 +0800",General Crafting,Family,"",Family Room (Boardroom),
12695,"Sat, 04 Apr 2015 09:30:00 +0800","Sat, 04 Apr 2015 11:00:00 +0800",Saturday Morning Cartoons,TV,"",Family Room (Boardroom),"Who doesn't love a lazy Saturday morning with some good, old fashioned cartoons? A relaxing time to have some TV fun. 

Shows include:
  * Ruby Gloom
  * Jem and the Holograms
  * My Little Pony
  * The Powerpuff Girls"
12696,"Fri, 03 Apr 2015 09:30:00 +0800","Fri, 03 Apr 2015 11:00:00 +0800",Creche Rhymes,Family,"",Family Room (Boardroom),"Your favourite nursery rhymes, with a twist. Come and sing some of the geekiest versions of kids songs ever, and maybe even write some yourself!

Lyrics for the current batch of Creche Rhymes can be found here:"
12697,"Mon, 06 Apr 2015 09:30:00 +0800","Mon, 06 Apr 2015 11:00:00 +0800",General Crafting,Family,"",Family Room (Boardroom),
12698,"Fri, 03 Apr 2015 11:00:00 +0800","Fri, 03 Apr 2015 11:30:00 +0800",Horrible Histories - mini panel,Family,"",Family Room (Boardroom),
12699,"Sat, 04 Apr 2015 11:00:00 +0800","Sat, 04 Apr 2015 11:30:00 +0800",My Little Pony - Colouring In And Discussion,Family,Adam McCaw,Family Room (Boardroom),
12700,"Sun, 05 Apr 2015 11:00:00 +0800","Sun, 05 Apr 2015 11:30:00 +0800",Circuits: A How-To Guide - mini panel,"Family, Science and Tech","",Family Room (Boardroom),
